period,maximum,minimum,mean,volatilty,fd,return
68,0.664955,0.664485,0.664679513888889,0.00046999999999997,712765.957446853,0.000432475489240469
69,0.6649,0.664015,0.66459,0.000885000000000025,607909.604519757,-0.000134672254851315
70,0.66504,0.6646,0.664802638888889,0.000440000000000107,615909.090908941,0.000319954993136963
71,0.6652,0.664485,0.664852708333333,0.000715000000000021,772027.972027949,7.53147498452995e-05
72,0.665165,0.6645,0.664753347222222,0.000665000000000027,499248.120300732,-0.000149448306167189
73,0.664715,0.663855,0.664337333333333,0.000859999999999972,419767.441860479,-0.000625816914841091
74,0.6644,0.6637,0.664040222222222,0.000700000000000034,359999.999999983,-0.000447229285791344
75,0.6646,0.66388,0.664237527777778,0.000719999999999943,497222.222222262,0.000297128922244125
76,0.6648,0.663965,0.664390972222222,0.00083500000000003,328143.712574838,0.00023100839387648
77,0.6644,0.6639,0.664147388888889,0.000500000000000056,485999.999999946,-0.000366626494816271
78,0.6647,0.664095,0.664329875,0.000605000000000078,618181.818181739,0.000274767490114589
79,0.6643,0.6635,0.663856583333333,0.000800000000000023,439999.999999987,-0.000712434717265505
80,0.66435,0.6636,0.663927111111111,0.000750000000000028,438666.66666665,0.000106239479352148
81,0.664665,0.663975,0.664293513888889,0.000690000000000079,410144.927536185,0.000551871992641758
82,0.664345,0.6638,0.664096305555556,0.000545000000000018,583486.238532091,-0.000296869274214155
83,0.6643,0.663755,0.663976125,0.000545000000000018,829357.798165111,-0.000180968565176669
84,0.6644,0.6638,0.664095527777778,0.000600000000000045,619999.999999954,0.000179829926532038
85,0.6644,0.6637,0.663985458333333,0.000700000000000034,504285.71428569,-0.000165743390582361
86,0.6642,0.663185,0.663826041666667,0.00101499999999999,323152.70935961,-0.000240090599373645
87,0.663505,0.662615,0.663213458333333,0.000890000000000057,226966.292134817,-0.000922807023049817
88,0.663225,0.662495,0.662882805555556,0.000729999999999897,364383.561643887,-0.000498561622390338
89,0.66308,0.66242,0.662729263888889,0.000659999999999994,387878.787878791,-0.000231627167547391
90,0.663,0.661985,0.662531763888889,0.00101499999999999,351724.137931039,-0.000298010078566674
91,0.663095,0.66209,0.662588208333333,0.00100499999999992,263681.592039821,8.51950767056063e-05
92,0.663035,0.662125,0.662589013888889,0.000909999999999966,250549.45054946,1.21577104052214e-06
93,0.6633,0.6624,0.662830333333333,0.000900000000000012,301111.111111107,0.000364206830155754
94,0.663385,0.662785,0.663068069444444,0.000600000000000045,438333.333333301,0.000358668122376881
95,0.663795,0.662975,0.663289472222222,0.000819999999999821,486585.365853765,0.000333906559492945
96,0.6638,0.6627,0.663375277777778,0.00109999999999988,300000.000000033,0.000129363662697858
97,0.6634,0.6625,0.663055583333333,0.000900000000000012,224444.444444441,-0.000481920950559687
98,0.6642,0.662595,0.663659958333334,0.00160499999999997,185046.728971966,0.000911499752346204
99,0.66385,0.663,0.663481722222222,0.000850000000000017,189411.764705878,-0.000268565413466918
100,0.6637,0.6625,0.663059083333333,0.00119999999999998,222500.000000004,-0.000637001555179815
101,0.6634,0.6628,0.663067527777778,0.000599999999999934,405000.000000045,1.2735583686052e-05
102,0.662955,0.6624,0.662661638888889,0.000554999999999972,590990.990991021,-0.000612138088332188
103,0.6632,0.6624,0.66277875,0.000800000000000023,516249.999999985,0.000176728369711408
104,0.6636,0.662885,0.663228902777778,0.000715000000000021,345454.545454535,0.000679190118539292
105,0.6636,0.663,0.663293375,0.000599999999999934,538333.333333393,9.72096088578944e-05
106,0.6636,0.662835,0.663203,0.000764999999999905,466666.666666725,-0.000136251926231114
107,0.6634,0.662955,0.663171638888889,0.000445000000000029,620224.719101084,-4.72873480836604e-05
108,0.6635,0.6631,0.663336791666667,0.000399999999999956,1510000.00000017,0.000249034741676452
109,0.6639,0.6634,0.663639333333333,0.000499999999999945,978000.000000108,0.000456090586964888
110,0.6641,0.6635,0.663789208333333,0.000600000000000045,723333.333333279,0.000225838030496433
111,0.6644,0.6639,0.664151083333333,0.000500000000000056,775999.999999913,0.000545165536674928
112,0.664625,0.664,0.664250083333333,0.000625000000000098,681599.999999894,0.000149062468592365
