period,maximum,minimum,mean,volatilty,fd,return
89,81.6595,81.6465,81.6553873611111,0.0130000000000052,28384.615384604,6.3432851904477e-05
90,81.659,81.63225,81.6500251388889,0.0267499999999927,42878.5046729089,-6.56689337410599e-05
91,81.675,81.58755,81.6312243055556,0.087450000000004,13401.9439679811,-0.000230261206917565
92,81.677,81.6375,81.6540301388889,0.0395000000000039,8303.79746835362,0.000279376348049826
93,81.655,81.6125,81.6419770833333,0.0424999999999898,13741.1764705915,-0.000147611275708659
94,81.64555,81.6175,81.6269380555555,0.0280499999999932,8449.1978609646,-0.000184207050282947
95,81.6575,81.6295,81.6464040277778,0.0279999999999916,11250.0000000034,0.000238474855065455
96,81.6715,81.6225,81.6500708333333,0.0490000000000066,8632.65306122333,4.49108028602464e-05
97,81.6765,81.6555,81.6645259722222,0.021000000000015,6999.999999995,0.000177037677265607
98,81.6865,81.64745,81.6670395833333,0.0390500000000031,12240.7170294484,3.07797183806266e-05
99,81.893,81.6725,81.6847351388889,0.220500000000001,2099.77324263037,0.000216679282680568
100,81.7253,81.68765,81.7087222222222,0.0376500000000135,1752.98804780814,0.000293654417713896
101,81.7235,81.70225,81.7122,0.0212500000000091,9505.88235293711,4.25631154568338e-05
102,81.7165,81.6975,81.7085247222222,0.0190000000000055,19736.8421052575,-4.49783236502449e-05
103,81.7355,81.69155,81.7036713888889,0.0439499999999953,21706.4846416406,-5.93981270599253e-05
104,81.709,81.6975,81.7039244444444,0.0115000000000123,17999.9999999808,3.09723603902921e-06
105,81.7087,81.69225,81.7032475,0.0164499999999919,38176.291793332,-8.28533572945062e-06
106,81.7157,81.70335,81.7088016666667,0.0123499999999979,26801.619433203,6.79797540075731e-05
107,81.7112,81.7005,81.7069059722222,0.0106999999999857,70841.1214954216,-2.32006149371292e-05
108,81.71,81.6975,81.7032227777778,0.0125000000000171,47919.9999999346,-4.50781289615229e-05
109,81.702,81.68745,81.69780375,0.0145499999999856,34914.0893471135,-6.63257530550687e-05
110,81.702,81.6875,81.6950234722222,0.0144999999999982,17034.4827586228,-3.40312425814493e-05
111,81.6927,81.6775,81.6885454166667,0.015199999999993,11842.1052631634,-7.92955957441413e-05
112,81.6862,81.6772,81.6810248611111,0.00900000000000034,44999.9999999983,-9.20637712078762e-05
