period,maximum,minimum,mean,volatilty,fd,return
57,141.601,141.458,141.566609722222,0.143000000000001,1335.66433566433,-0.000150564076260884
58,141.506,141.317,141.414848611111,0.188999999999993,1174.60317460322,-0.0010720120472541
59,141.357,141.2475,141.3057625,0.109499999999997,1442.92237442926,-0.000771390785214273
60,141.328,141.1785,141.276136111111,0.149500000000018,1973.24414715696,-0.000209661576178921
61,141.319,141.229,141.27755,0.0900000000000318,1977.77777777708,1.0007981020792e-05
62,141.3665,141.1995,141.276493055556,0.167000000000002,1736.52694610777,-7.48133333589526e-06
63,141.36,141.2975,141.337752777778,0.0625,1584,0.000433615818861868
64,141.395,141.2955,141.337043055556,0.0994999999999777,3216.08040201077,-5.02146247738437e-06
65,141.365,141.265,141.301329166667,0.100000000000023,1969.99999999955,-0.000252685977552841
66,141.405,141.294,141.348020833333,0.11099999999999,1549.54954954969,0.000330440392472185
67,141.386,141.3085,141.346933333333,0.0774999999999864,2322.5806451617,-7.69377592676099e-06
68,141.359,141.253,141.302811111111,0.106000000000023,2547.1698113202,-0.000312155496986808
69,141.3415,141.2495,141.280902777778,0.0919999999999845,2445.65217391345,-0.000155045275894062
70,141.277,141.116,141.190686111111,0.161000000000001,1801.24223602483,-0.000638562359759225
71,141.242,141.088,141.153130555556,0.153999999999996,1025.97402597405,-0.000265991734936309
72,141.205,141.088,141.148633333333,0.116999999999962,1521.36752136802,-3.18605914335607e-05
73,141.2525,141.168,141.221179166667,0.0844999999999914,2201.18343195289,0.000513967663873866
74,141.315,141.148,141.220056944444,0.167000000000002,1999.99999999998,-7.94655751263468e-06
75,141.251,141.187,141.226076388889,0.063999999999993,1875.00000000021,4.26245717124298e-05
76,141.335,141.169,141.221080555556,0.165999999999997,2325.30120481932,-3.53747230049957e-05
77,141.3375,141.26,141.296666666667,0.0775000000000148,1754.83870967708,0.000535232493716833
78,141.339,141.2385,141.296069444444,0.100500000000011,2557.21393034798,-4.2267254868805e-06
79,141.395,141.288,141.328498611111,0.106999999999971,3158.87850467376,0.000229512164026788
80,141.395,141.276,141.314059722222,0.118999999999971,1966.38655462232,-0.000102165444555165
81,141.3515,141.235,141.267180555556,0.116499999999974,2283.26180257562,-0.000331737455981619
82,141.3575,141.238,141.306786111111,0.119500000000016,1899.5815899579,0.000280359212945374
83,141.4255,141.247,141.327080555556,0.178499999999985,1238.09523809534,0.000143619743983658
