period,maximum,minimum,mean,volatilty,fd,return
1,19.5431,19.53165,19.538610362117,0.0114500000000035,0,0
2,19.5373,19.5231,19.5293047916667,0.0142000000000024,12746.4788732373,-0.000476265726060296
3,19.529795,19.520365,19.5256672777778,0.00943000000000183,19830.3287380661,-0.000186259261540235
4,19.52965,19.518085,19.5254536666667,0.0115650000000009,30436.6623432747,-1.09400159324509e-05
5,19.52881,19.5192,19.5228850972222,0.00961000000000212,20395.4214359997,-0.000131549795886715
6,19.54305,19.5231,19.5321222361111,0.0199500000000015,21353.383458645,0.00047314415071791
7,19.538915,19.52025,19.5325833333333,0.0186650000000057,15537.1015269173,2.36071235192511e-05
8,19.5367,19.526235,19.530840375,0.0104650000000035,11849.0205446688,-8.92333750014828e-05
9,19.53067,19.51905,19.5286553472222,0.0116200000000006,18072.2891566255,-0.000111875768570316
10,19.534575,19.51899,19.5290553611111,0.015584999999998,16297.7221687541,2.04834322577158e-05
11,19.53411,19.52464,19.5318325416667,0.00947000000000031,11298.8384371696,0.000142207623676711
12,19.53526,19.52267,19.5293086527778,0.012590000000003,19062.7482128628,-0.000129219257000271
13,19.53054,19.5194,19.526155625,0.011140000000001,24955.1166965865,-0.000161451069970627
14,19.52743,19.51725,19.5216659027778,0.0101800000000019,30255.4027504857,-0.000229933751858267
15,19.52855,19.51815,19.5247541388889,0.0104000000000042,28461.538461527,0.000158195316244586
16,19.536275,19.521725,19.527941875,0.0145499999999998,19793.8144329899,0.000163266389345353
17,19.53755,19.52268,19.5310034305556,0.0148699999999984,10289.1728312049,0.000156778198908594
18,19.545145,19.525405,19.5327857777778,0.0197399999999988,10891.5906788254,9.12573298428837e-05
19,19.54015,19.53195,19.5340185833333,0.0081999999999951,35975.6097561191,6.311468162188e-05
20,19.5425,19.5292,19.5363114305556,0.013300000000001,28496.2406015017,0.00011737713939628
21,19.5376,19.52955,19.5359643055556,0.00805000000000078,29440.993788817,-1.77681954567021e-05
22,19.53725,19.53,19.5359518194444,0.00724999999999909,45379.3103448333,-6.39134619365892e-07
23,19.5374,19.5301,19.5355626111111,0.0072999999999972,77808.2191781121,-1.99226706193754e-05
24,19.5366,19.53005,19.5343771111111,0.00655000000000072,86412.2137404485,-6.06842005831977e-05
25,19.5372,19.53007,19.5352965416667,0.00712999999999653,44039.2706872585,4.70673085876054e-05
26,19.53825,19.52956,19.5349665138889,0.00868999999999787,54200.2301496106,-1.68939220899119e-05
27,19.5402,19.52985,19.5363017916667,0.0103499999999954,34202.8985507398,6.83532155956099e-05
28,19.54465,19.5308,19.5399533611111,0.0138500000000015,18989.1696750882,0.000186912010440012
29,19.54485,19.5307,19.5381789722222,0.0141500000000008,20070.6713780908,-9.0808245858868e-05
30,19.544165,19.5395,19.542807125,0.00466499999999925,15862.8081457689,0.000236877386800297
31,19.5539,19.54012,19.5468751111111,0.013779999999997,43251.0885341168,0.000208157716805676
32,19.553985,19.54034,19.5470569722222,0.0136449999999968,18688.1641627013,9.30384575924853e-06
33,19.54573,19.53728,19.5437199444444,0.00844999999999985,30532.5443786988,-0.000170717657523434
34,19.54499,19.53811,19.541577375,0.00687999999999889,26308.139534888,-0.000109629561339328
35,19.54411,19.5337,19.5397588611111,0.0104100000000003,28434.1978866468,-9.30587052410512e-05
36,19.54704,19.53972,19.5429154861111,0.00732000000000355,24180.3278688407,0.000161548820660112
37,19.54872,19.5394,19.5454949861111,0.00932000000000244,33476.3948497767,0.000131991565016629
38,19.55206,19.5443,19.5499188194444,0.00775999999999755,39948.4536082601,0.000226335190614385
39,19.557,19.54451,19.5491854027778,0.0124899999999997,35868.6949559657,-3.75150747908207e-05
40,19.55665,19.545045,19.5511413611111,0.0116049999999959,18181.8181818247,0.000100053188561778
41,19.56355,19.55101,19.5528594861111,0.0125400000000013,15709.7288676219,8.78785012223129e-05
42,19.55668,19.55011,19.5552544305556,0.00656999999999997,24657.5342465755,0.000122485636750372
43,19.56565,19.55569,19.5614864722222,0.00995999999999953,29116.4658634552,0.000318688856173918
44,19.56083,19.55028,19.556746625,0.0105500000000021,20853.0805687163,-0.000242305063521255
45,19.55578,19.5468,19.5508749583333,0.0089800000000011,20601.3363028928,-0.000300237395270956
46,19.54746,19.53861,19.5422538888889,0.00885000000000247,23502.8248587505,-0.000440955684224761
47,19.54872,19.5389,19.5421518611111,0.00982000000000483,23421.5885946932,-5.22088078265916e-06
48,19.55808,19.5465,19.5534391388889,0.0115799999999986,22970.639032818,0.000577586227862499
49,19.55652,19.54004,19.5475241944444,0.0164800000000014,15291.262135921,-0.000302501488481437
50,19.55429,19.52815,19.5435802777778,0.0261400000000016,8110.17597551595,-0.000201760418732968
51,19.53942,19.52584,19.5325449861111,0.0135799999999975,7069.21944035477,-0.000564650463723548
52,19.54957,19.53898,19.5421698194444,0.0105900000000005,20302.1718602445,0.00049275879513793
53,19.54777,19.53161,19.5368909166667,0.0161599999999993,13675.742574258,-0.000270128794629853
54,19.55236,19.5314,19.5409208333333,0.0209600000000023,9828.24427480808,0.000206272158853546
55,19.55784,19.54333,19.5516049444444,0.0145100000000014,6753.96278428607,0.000546755764594376
56,19.56407,19.5478,19.5528497777778,0.0162699999999987,9956.97602950296,6.36691124269213e-05
57,19.55604,19.53504,19.5487016527778,0.0210000000000008,7571.42857142828,-0.000212149382168898
58,19.53811,19.52479,19.53185075,0.0133199999999967,10510.5105105131,-0.000861996007565109
59,19.54113,19.51915,19.529162,0.0219800000000028,9053.68516833371,-0.0001376597658059
